Well_ID	MD	TVDSS	ZONE	VSH	SW	RT	PHIT	NTG	K
W01	2502.7067	2432.5138	12	0.4769	1		0.1235	0	0.3163
W01	2503.7067	2433.5113	12	0.4769	1	7.9201	0.1235	0	0.3163
W01	2504.7067	2434.5088	12	0.4769	1	7.9201		0	0.3163
W01	2505.7067	2435.5063	12	0.4769		7.9201	0.1235	0	0.3163
W01	2506.7067	2436.5038	12	0.4769	1	7.9201	0.1235	0	0.3163
W01	2507.7067	2437.5013	12	0.4779	1	7.9084	0.1173	0	0.2679
W01	2508.7067	2438.4988	12	0.4779	1	7.9084	0.1173	0	0.2679
W01	2509.7067	2439.4963	12		1	7.9084	0.1173	0	0.2679
W01	2510.7067	2440.4938	12		1	7.9084	0.1173	0	0.2679
W01	2511.7067	2441.4913	12	0.4779	1		0.1173	0	0.2679
W01	2512.7067	2442.4888	12	0.5604	1	6.9656		0	0.3518
W01	2513.7067	2443.4863	12	0.5604	1	6.9656	0.1276	0	0.3518
W01	2514.7067	2444.4838	12	0.5604	1	6.9656	0.1276	0	0.3518
W01	2515.7067	2445.4813	12	0.5604		6.9656	0.1276	0	0.3518
W01	2516.7067	2446.4788	12	0.5604	1	6.9656	0.1276	0	0.3518
W01	2517.7067	2447.4763	12	0.4646	1	8.071	0.1149	0	0.2503
W01	2518.7067	2448.4738	12	0.4646	1	8.071	0.1149	0	0.2503
W01	2519.7067	2449.4713	12	0.4646	1	8.071	0.1149	0	0.2503
W01	2520.7067	2450.4688	12	0.4646	1	8.071	0.1149	0	0.2503
W01	2521.7067	2451.4663	12	0.4646	1	8.071	0.1149	0	0.2503
W01	2522.7067	2452.4638	12		1	6.8243	0.1295	0	0.3689
W01	2523.7067	2453.4613	12		1	6.8243	0.1295	0	0.3689
W01	2524.7067	2454.4588	12	0.5738		6.8243	0.1295	0	0.3689
W01	2525.7067	2455.4563	12	0.5738		6.8243	0.1295	0	0.3689
W01	2526.7067	2456.4538	12	0.5738	1	6.8243	0.1295	0	0.3689
W01	2527.7067	2457.4513	12	0.5738	1	6.8243	0.1295	0	0.3689
W01	2528.7067	2458.4488	12	0.647	1	6.0976	0.134	0	0.412
W01	2529.7067	2459.4463	12	0.647	1	6.0976	0.134	0	0.412
W01	2530.7067	2460.4438	12	0.647	1	6.0976	0.134	0	0.412
W01	2531.7067	2461.4412		0.647	1	6.0976	0.134	0	
W01	2532.7067	2462.4387	12	0.647	1	6.0976	0.134	0	0.412
W01	2533.7067	2463.4362	12	0.6692	0.997	5.8933	0.146	0	0.5428
W01	2534.7067	2464.4337	12	0.6692	0.997	5.8933	0.146	0	0.5428
W01	2535.7067	2465.4312	12	0.6692	0.997	5.8933	0.146	0	0.5428
W01	2536.7067	2466.4287	12	0.6692	0.997	5.8933	0.146	0	0.5428
W01	2537.7067	2467.4262	12	0.6692	0.997	5.8933	0.146	0	0.5428
W01	2538.7067	2468.4237		0.6922	0.991	5.6883	0.148	0	0.5677
W01	2539.7067	2469.4212	12	0.6922	0.991	5.6883	0.148	0	0.5677
W01	2540.7067	2470.4186	12	0.6922	0.991	5.6883	0.148	0	0.5677
W01	2541.7067	2471.4161	12	0.6922	0.991	5.6883	0.148	0	0.5677
W01	2542.7067	2472.4136	12		0.991	5.6883	0.148	0	0.5677
W01	2543.7067	2473.4111	12	0.6838	0.9614	5.762	0.1584	0	0.7065
W01	2544.7067	2474.4086	12	0.6838	0.9614	5.762	0.1584	0	0.7065
W01	2545.7067	2475.4061	12	0.6838	0.9614	5.762	0.1584	0	0.7065
W01	2546.7067	2476.4035	12	0.6838	0.9614	5.762	0.1584	0	
W01	2547.7067	2477.401	12	0.6838	0.9614	5.762	0.1584	0	0.7065
W01	2548.7067	2478.3985	12	0.6583	0.9702	5.9927	0.1553	0	0.6631
W01	2549.7067	2479.396	12	0.6583	0.9702		0.1553	0	0.6631
W01	2550.7067	2480.3935	12	0.6583	0.9702	5.9927	0.1553	0	0.6631
W01	2551.7067	2481.3909	12	0.6583	0.9702	5.9927	0.1553	0	0.6631
W01	2552.7067	2482.3884	12	0.6583	0.9702	5.9927	0.1553	0	0.6631
W01	2553.7067	2483.3859	12	0.6365	0.6496	6.1967	0.1594	1	3.8715
W01	2554.7067	2484.3834	12	0.6365	0.6496	6.1967	0.1594	1	3.8715
W01	2555.7067	2485.3809	12	0.6365	0.6496	6.1967	0.1594	1	3.8715
W01	2556.7067	2486.3783	12	0.6365	0.6496	6.1967	0.1594	1	3.8715
W01	2557.7067	2487.3758	12	0.6365	0.6496	6.1967		1	3.8715
W01	2558.7067	2488.3733	12	0.6341	0.9826	6.2201	0.151	0	0.6058
W01	2559.7067	2489.3708		0.6341	0.9826	6.2201	0.151	0	0.6058
W01	2560.7067	2490.3682	12	0.6341	0.9826	6.2201	0.151	0	0.6058
W01	2561.7067	2491.3657	12	0.6341	0.9826	6.2201	0.151	0	0.6058
W01	2562.7067	2492.3632	12		0.9826	6.2201	0.151	0	0.6058
W01	2563.7067	2493.3607	12	0.6341	0.9826	6.2201		0	0.6058
W01	2564.7067	2494.3581	12	0.5984	1	6.5704	0.132	0	0.3926
W01	2565.7067	2495.3556	12	0.5984	1	6.5704		0	0.3926
W01	2566.7067	2496.3531	12	0.5984	1	6.5704	0.132	0	0.3926
W01	2567.7067	2497.3505	12	0.5984	1	6.5704	0.132	0	0.3926
W01	2568.7067	2498.348	12	0.5984	1	6.5704	0.132	0	0.3926
W01	2569.7067	2499.3455	12	0.674	1	5.8493	0.1379	0	0.4515
W01	2570.7067	2500.3429	12	0.674	1	5.8493	0.1379	0	0.4515
W01	2571.7067	2501.3404		0.674	1	5.8493	0.1379	0	0.4515
W01	2572.7067	2502.3379	12	0.674	1	5.8493	0.1379	0	0.4515
W01	2573.7067	2503.3353	12	0.674	1	5.8493	0.1379	0	0.4515
W01	2574.7067	2504.3328	12	0.707	1	5.5606	0.1266	0	0.3428
W01	2575.7067	2505.3303	12	0.707	1	5.5606	0.1266	0	0.3428
W01	2576.7067	2506.3277	12	0.707	1	5.5606	0.1266	0	0.3428
W01	2577.7067	2507.3252	12	0.707	1	5.5606	0.1266	0	0.3428
W01	2578.7067	2508.3227		0.707	1	5.5606	0.1266	0	0.3428
W01	2579.7067	2509.3201	12	0.6565	1	6.0089	0.1312	0	0.3848
W01	2580.7067	2510.3176	12	0.6565	1	6.0089	0.1312	0	0.3848
W01	2581.7067	2511.3151	13	0.5512	1	7.0655	0.1218	0	0.3021
W01	2582.7067	2512.3125	13	0.5512	1	7.0655	0.1218	0	0.3021
W01	2583.7067	2513.31	13	0.5512	1			0	0.3021
W01	2584.7067	2514.3074	13		1	7.0655	0.1218	0	0.3021
W01	2585.7067	2515.3049	13	0.5512	1	7.0655	0.1218	0	0.3021
W01	2586.7067	2516.3024	13	0.4978	1	7.6701	0.1298	0	0.3714
W01	2587.7067	2517.2998	13	0.4978		7.6701	0.1298	0	0.3714
W01	2588.7067	2518.2973	13	0.4978	1	7.6701	0.1298	0	0.3714
W01	2589.7067	2519.2947	13	0.4978	1	7.6701	0.1298	0	0.3714
W01	2590.7067	2520.2922	13	0.4978		7.6701	0.1298	0	
W01	2591.7067	2521.2896	13	0.4737		7.9593	0.1104	0	0.2203
W01	2592.7067	2522.2871		0.4737	1	7.9593	0.1104	0	0.2203
W01	2593.7067	2523.2846	13	0.4737	1	7.9593	0.1104	0	0.2203
W01	2594.7067	2524.282	13	0.4737	1	7.9593	0.1104	0	0.2203
W01	2595.7067	2525.2795	13	0.4737	1	7.9593	0.1104	0	0.2203
W01	2596.7067	2526.2769	13	0.4578	1	8.1555	0.1229	0	0.3111
W01	2597.7067	2527.2744	13	0.4578	1	8.1555	0.1229	0	0.3111
W01	2598.7067	2528.2718	13	0.4578	1	8.1555	0.1229	0	0.3111
W01	2599.7067	2529.2693	13	0.4578	1	8.1555	0.1229	0	0.3111
W01	2600.7067	2530.2667	13	0.4578	1	8.1555	0.1229	0	0.3111
W01	2601.7067	2531.2642	13		1	9.2259	0.1054	0	
W01	2602.7067	2532.2616	13	0.3776	1	9.2259	0.1054	0	0.1894
W01	2603.7067	2533.2591	13	0.3776	1	9.2259	0.1054	0	0.1894
W01	2604.7067	2534.2565	13	0.3776	1	9.2259	0.1054	0	0.1894
W01	2605.7067	2535.254	13	0.3776	1	9.2259	0.1054	0	0.1894
W01	2606.7067	2536.2514	13	0.3776	1	9.2259	0.1054	0	0.1894
W01	2607.7067	2537.2489	13	0.2853	1	10.6334	0.0989	0	0.1542
W01	2608.7067	2538.2463	13	0.2853	1	10.6334	0.0989	0	0.1542
W01	2609.7067	2539.2438	13	0.2853	1	10.6334	0.0989	0	
W01	2610.7067	2540.2412	13	0.2853	1	10.6334	0.0989	0	0.1542
W01	2611.7067	2541.2386	13	0.2853	1	10.6334	0.0989	0	0.1542
W01	2612.7067	2542.2361	13	0.2447	0.6974	11.3175	0.1482	1	2.9707
W01	2613.7067	2543.2335	13	0.2447	0.6974	11.3175	0.1482	1	2.9707
W01	2614.7067	2544.231	13	0.2447	0.6974	11.3175	0.1482	1	2.9707
W01	2615.7067	2545.2284	13	0.2447	0.6974	11.3175	0.1482	1	2.9707
W01	2616.7067	2546.2259	13	0.2447	0.6974	11.3175		1	2.9707
W01	2617.7067	2547.2233	13	0.3111	0.6701	10.2191	0.1583	1	3.7756
W01	2618.7067	2548.2207	13	0.3111	0.6701	10.2191	0.1583	1	3.7756
W01	2619.7067	2549.2182	13	0.3111	0.6701	10.2191	0.1583	1	3.7756
W01	2620.7067	2550.2156	13	0.3111	0.6701	10.2191		1	3.7756
W01	2621.7067	2551.2131	13	0.3111	0.6701	10.2191	0.1583	1	3.7756
W01	2622.7067	2552.2105	13	0.2974	0.6519	10.4369		1	4.4685
W01	2623.7067	2553.2079	13	0.2974	0.6519	10.4369	0.1658	1	4.4685
W01	2624.7067	2554.2054	13	0.2974	0.6519	10.4369	0.1658	1	4.4685
W01	2625.7067	2555.2028	13	0.2974	0.6519		0.1658	1	
W01	2626.7067	2556.2002	13	0.2974	0.6519	10.4369	0.1658	1	4.4685
W01	2627.7067	2557.1977	13	0.3024	0.6549	10.3575	0.1654	1	4.4288
W01	2628.7067	2558.1951	13	0.3024	0.6549	10.3575	0.1654	1	4.4288
W01	2629.7067	2559.1925	13	0.3024	0.6549	10.3575	0.1654	1	4.4288
W01	2630.7067	2560.19	13	0.3024	0.6549	10.3575	0.1654	1	4.4288
W01	2631.7067	2561.1874	13	0.3024	0.6549	10.3575		1	4.4288
W01	2632.7067	2562.1848	13	0.3368	0.3864	9.824	0.1713	1	34.0119
W01	2633.7067	2563.1823	13	0.3368	0.3864	9.824	0.1713	1	34.0119
W01	2634.7067	2564.1797	13	0.3368	0.3864	9.824	0.1713	1	34.0119
W01	2635.7067	2565.1771	13	0.3368	0.3864		0.1713	1	34.0119
W01	2636.7067	2566.1746	13	0.3368	0.3864	9.824	0.1713	1	34.0119
W01	2637.7067	2567.172	13	0.3368		9.824	0.1713	1	34.0119
W01	2638.7067	2568.1694	13	0.4454	1	8.3124	0.1385	0	0.4578
W01	2639.7067	2569.1669	13	0.4454	1	8.3124		0	0.4578
W01	2640.7067	2570.1643	13	0.4454	1	8.3124	0.1385	0	0.4578
W01	2641.7067	2571.1617	13	0.4454	1	8.3124	0.1385	0	0.4578
W01	2642.7067	2572.1591	13	0.4454	1	8.3124	0.1385	0	0.4578
W01	2643.7067	2573.1566	13	0.3871	0.7219	9.093	0.144	1	
W01	2644.7067	2574.154	13	0.3871	0.7219	9.093	0.144	1	2.6703
W01	2645.7067	2575.1514		0.3871	0.7219	9.093	0.144	1	2.6703
W01	2646.7067	2576.1488	13	0.3871	0.7219	9.093	0.144	1	2.6703
W01	2647.7067	2577.1463	13	0.3871	0.7219	9.093	0.144	1	2.6703
W01	2648.7067	2578.1437	13	0.3964	0.6897	8.9634	0.1556	1	3.5482
W01	2649.7067	2579.1411	13	0.3964	0.6897	8.9634	0.1556	1	3.5482
W01	2650.7067	2580.1385		0.3964	0.6897	8.9634	0.1556	1	3.5482
W01	2651.7067	2581.1359	13	0.3964	0.6897	8.9634	0.1556	1	3.5482
W01	2652.7067	2582.1334	13	0.3964		8.9634	0.1556	1	3.5482
W01	2653.7067	2583.1308	13	0.4461	1	8.3044		0	0.4572
W01	2654.7067	2584.1282	13	0.4461	1	8.3044	0.1384	0	0.4572
W01	2655.7067	2585.1256	13	0.4461	1		0.1384	0	0.4572
W01	2656.7067	2586.123	13	0.4461	1	8.3044	0.1384	0	0.4572
W01	2657.7067	2587.1205	13	0.4461	1		0.1384	0	0.4572
W01	2658.7067	2588.1179	13	0.5282	1	7.3199	0.1172	0	0.2673
W01	2659.7067	2589.1153	13	0.5282	1	7.3199	0.1172	0	0.2673
W01	2660.7067	2590.1127	13	0.5282	1	7.3199	0.1172	0	0.2673
W01	2661.7067	2591.1101	13	0.5282	1	7.3199	0.1172	0	0.2673
W01	2662.7067	2592.1075	13	0.5282	1	7.3199	0.1172	0	0.2673
W01	2663.7067	2593.1049	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2664.7067	2594.1024	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2665.7067	2595.0998	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2666.7067	2596.0972	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2667.7067	2597.0946	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2668.7067	2598.092	13	0.5869	1	6.6881	0.1226	0	0.3091
W01	2669.7067	2599.0894	13	0.5913	1	6.6426	0.1181	0	0.2737
W01	2670.7067	2600.0868	13	0.5913	1	6.6426	0.1181	0	0.2737
W01	2671.7067	2601.0842	13		1	6.6426	0.1181	0	0.2737
W01	2672.7067	2602.0816	13	0.5913	1		0.1181	0	0.2737
W01	2673.7067	2603.0791	13	0.5913	1	6.6426	0.1181	0	0.2737
W01	2674.7067	2604.0765	13	0.5193	1		0.1138	0	0.2429
W01	2675.7067	2605.0739	13		1	7.4206	0.1138	0	0.2429
W01	2676.7067	2606.0713	13	0.5193	1	7.4206	0.1138	0	0.2429
W01	2677.7067	2607.0687	13	0.5193	1	7.4206	0.1138	0	0.2429
W01	2678.7067	2608.0661	13	0.5193	1	7.4206	0.1138	0	0.2429
W01	2679.7067	2609.0635	13	0.4875	1	7.7922	0.1262	0	0.3388
W01	2680.7067	2610.0609	13	0.4875	1	7.7922	0.1262	0	0.3388
W01	2681.7067	2611.0583	13	0.4875	1	7.7922	0.1262	0	0.3388
W01	2682.7067	2612.0557	13		1	7.7922	0.1262	0	0.3388
W01	2683.7067	2613.0531	13	0.4875	1	7.7922	0.1262	0	0.3388
W01	2684.7067	2614.0505	13	0.3688	0.7324	9.3514		1	2.9394
W01	2685.7067	2615.0479	13	0.3688	0.7324	9.3514	0.1478	1	2.9394
W01	2686.7067	2616.0453	13	0.3688	0.7324	9.3514	0.1478	1	2.9394
W01	2687.7067	2617.0427	13	0.3688	0.7324		0.1478	1	2.9394
W01	2688.7067	2618.0401	13	0.3688	0.7324			1	2.9394
W01	2689.7067	2619.0375	13	0.3235	1	10.0265	0.1342	0	
W01	2690.7067	2620.0349	13	0.3235	1	10.0265	0.1342	0	0.4132
W01	2691.7067	2621.0323	13	0.3235	1	10.0265	0.1342	0	0.4132
W01	2692.7067	2622.0297	13	0.3235	1	10.0265	0.1342	0	0.4132
W01	2693.7067	2623.0271		0.3235	1	10.0265	0.1342	0	0.4132
W01	2694.7067	2624.0245	13	0.3319	0.6907	9.8977	0.1658	1	4.4652
W01	2695.7067	2625.0219	13	0.3319	0.6907	9.8977	0.1658	1	4.4652
W01	2696.7067	2626.0193	13	0.3319	0.6907	9.8977	0.1658	1	4.4652
W01	2697.7067	2627.0167	13		0.6907	9.8977	0.1658	1	4.4652
W01	2698.7067	2628.0141	13	0.3319	0.6907	9.8977	0.1658	1	4.4652
W01	2699.7067	2629.0115	13	0.3319	0.6907	9.8977	0.1658	1	4.4652
W01	2700.7067	2630.0088	13	0.5016	1	7.6245	0.1372	0	0.4444
W01	2701.7067	2631.0062	13	0.5016	1	7.6245	0.1372	0	0.4444
W01	2702.7067	2632.0036	13	0.5016	1	7.6245	0.1372	0	0.4444
W01	2703.7067	2633.001	13	0.5016	1	7.6245	0.1372	0	0.4444
W01	2704.7067	2633.9984	13	0.5016	1	7.6245		0	0.4444
W01	2705.7067	2634.9958	13	0.5884	1	6.6726	0.1387	0	0.4607
W01	2706.7067	2635.9932	13	0.5884	1	6.6726	0.1387	0	0.4607
W01	2707.7067	2636.9906	13	0.5884	1	6.6726	0.1387	0	0.4607
W01	2708.7067	2637.988		0.5884	1	6.6726	0.1387	0	0.4607
W01	2709.7067	2638.9853	13	0.5884	1	6.6726	0.1387	0	0.4607
W01	2710.7067	2639.9827	13	0.5947	1	6.6085	0.1333	0	0.4052
W01	2711.7067	2640.9801	13	0.5947	1	6.6085		0	0.4052
W01	2712.7067	2641.9775	13	0.5947	1	6.6085	0.1333	0	0.4052
W01	2713.7067	2642.9749	13	0.5947	1	6.6085	0.1333	0	0.4052
W01	2714.7067	2643.9723	13	0.5947	1	6.6085	0.1333	0	0.4052
W01	2715.7067	2644.9697	13	0.6562	1	6.0121	0.128	0	0.3552
W01	2716.7067	2645.967	13	0.6562	1	6.0121	0.128	0	0.3552
W01	2717.7067	2646.9644	13	0.6562	1	6.0121	0.128	0	0.3552
W01	2718.7067	2647.9618	13	0.6562	1	6.0121	0.128	0	0.3552
W01	2719.7067	2648.9592	13	0.6562	1		0.128	0	0.3552
W01	2720.7067	2649.9566	13	0.5113	1	7.5118	0.1275	0	0.3507
W01	2721.7067	2650.9539	13		1	7.5118	0.1275	0	0.3507
W01	2722.7067	2651.9513	13	0.5113	1	7.5118	0.1275	0	0.3507
W01	2723.7067	2652.9487	13	0.5113	1	7.5118	0.1275	0	0.3507
W01	2724.7067	2653.9461	13	0.5113	1		0.1275	0	0.3507
W01	2725.7067	2654.9435	13	0.5462	1	7.1191	0.1164	0	0.261
W01	2726.7067	2655.9408	13	0.5462	1	7.1191	0.1164	0	0.261
W01	2727.7067	2656.9382	13	0.5462	1	7.1191	0.1164	0	
W01	2728.7067	2657.9356	13	0.5462	1	7.1191	0.1164	0	0.261
W01	2729.7067	2658.933	13	0.5462	1	7.1191	0.1164	0	0.261
W01	2730.7067	2659.9303	13	0.5462	1	7.1191	0.1164	0	0.261
W01	2731.7067	2660.9277	13	0.607	1	6.4844	0.1117	0	0.2284
W01	2732.7067	2661.9251	13	0.607	1		0.1117	0	0.2284
W01	2733.7067	2662.9224	13	0.607	1	6.4844	0.1117	0	0.2284
W01	2734.7067	2663.9198	13	0.607	1	6.4844	0.1117	0	
W01	2735.7067	2664.9172	13	0.607	1	6.4844		0	0.2284
W01	2736.7067	2665.9146	13	0.632	1		0.1124	0	0.2333
W01	2737.7067	2666.9119	13	0.632	1	6.2401	0.1124	0	0.2333
W01	2738.7067	2667.9093		0.632	1	6.2401	0.1124	0	0.2333
W01	2739.7067	2668.9067		0.632	1	6.2401	0.1124	0	0.2333
W01	2740.7067	2669.904	13	0.632	1	6.2401	0.1124	0	0.2333
W01	2741.7067	2670.9014	13	0.5477	1	7.1032	0.0943	0	0.1324
W01	2742.7067	2671.8988	13	0.5477	1	7.1032	0.0943	0	0.1324
W01	2743.7067	2672.8961	13	0.5477	1	7.1032	0.0943	0	0.1324
W01	2744.7067	2673.8935	13	0.5477	1	7.1032	0.0943	0	0.1324
W01	2745.7067	2674.8909	13	0.5477	1	7.1032	0.0943	0	0.1324
W01	2746.7067	2675.8882	13	0.4835	1	7.8402	0.0832	0	0.0884
W01	2747.7067	2676.8856	13	0.4835	1	7.8402	0.0832	0	0.0884
W01	2748.7067	2677.883	13	0.4835	1	7.8402	0.0832	0	0.0884
W01	2749.7067	2678.8803	13	0.4835	1	7.8402	0.0832	0	0.0884
W01	2750.7067	2679.8777	13	0.4835	1	7.8402	0.0832	0	0.0884
W01	2751.7067	2680.875	13	0.4925	1	7.7319	0.0828	0	0.0869
W01	2752.7067	2681.8724	13	0.4925		7.7319	0.0828	0	0.0869
W01	2753.7067	2682.8698	13	0.4925	1	7.7319	0.0828	0	0.0869
W01	2754.7067	2683.8671	13	0.4925	1	7.7319	0.0828	0	0.0869
W01	2755.7067	2684.8645	13	0.4925	1	7.7319	0.0828	0	0.0869
W01	2756.7067	2685.8618	13	0.3415	1		0.1006	0	0.163
W01	2757.7067	2686.8592	13	0.3415	1	9.7529	0.1006	0	0.163
W01	2758.7067	2687.8566	13	0.3415	1	9.7529	0.1006	0	0.163
W01	2759.7067	2688.8539	13	0.3415	1	9.7529		0	0.163
W01	2760.7067	2689.8513		0.3415		9.7529	0.1006	0	0.163
W01	2761.7067	2690.8486	13	0.3415	1	9.7529	0.1006	0	0.163
W01	2762.7067	2691.846	13	0.2546	1	11.1466	0.1081	0	0.2055
W01	2763.7067	2692.8433	13	0.2546	1	11.1466	0.1081	0	0.2055
W01	2764.7067	2693.8407	13	0.2546	1	11.1466	0.1081	0	0.2055
W01	2765.7067	2694.8381	13	0.2546	1	11.1466	0.1081	0	0.2055
W01	2766.7067	2695.8354	13	0.2546	1	11.1466	0.1081	0	0.2055
W01	2767.7067	2696.8328	13	0.2349	0.8729	11.4897	0.1455	1	2.7731
W01	2768.7067	2697.8301	13	0.2349	0.8729	11.4897	0.1455	1	
W01	2769.7067	2698.8275	13	0.2349	0.8729	11.4897	0.1455	1	2.7731
W01	2770.7067	2699.8248	13	0.2349	0.8729	11.4897	0.1455	1	2.7731
W01	2771.7067	2700.8222	13	0.2349	0.8729		0.1455	1	2.7731
W01	2772.7067	2701.8195	13	0.4366	1	8.4264	0.1222	0	0.3056
W01	2773.7067	2702.8169	13		1	8.4264	0.1222	0	0.3056
W01	2774.7067	2703.8142	13	0.4366	1	8.4264	0.1222	0	0.3056
W01	2775.7067	2704.8116	13	0.4366	1	8.4264	0.1222	0	0.3056
W01	2776.7067	2705.8089	13	0.4366	1	8.4264	0.1222	0	0.3056
W01	2777.7067	2706.8062	13	0.5475		7.1057	0.0992	0	0.1558
W01	2778.7067	2707.8036	13	0.5475	1	7.1057	0.0992	0	0.1558
W01	2779.7067	2708.8009	13	0.5475	1	7.1057		0	0.1558
W01	2780.7067	2709.7983	13	0.5475	1	7.1057	0.0992	0	0.1558
W01	2781.7067	2710.7956	13	0.5475	1	7.1057	0.0992	0	0.1558
W01	2782.7067	2711.793	13	0.4818	1	7.8607	0.0927	0	0.1251
W01	2783.7067	2712.7903	13	0.4818	1	7.8607	0.0927	0	0.1251
W01	2784.7067	2713.7876	13	0.4818	1	7.8607	0.0927	0	0.1251
W01	2785.7067	2714.785	13	0.4818	1	7.8607	0.0927	0	0.1251
W01	2786.7067	2715.7823	13	0.4818	1	7.8607	0.0927	0	0.1251
W01	2787.7067	2716.7797	13	0.3611	1	9.4639	0.1026	0	
W01	2788.7067	2717.777	13	0.3611	1	9.4639	0.1026	0	0.174
W01	2789.7067	2718.7744	13	0.3611	1	9.4639	0.1026	0	0.174
W01	2790.7067	2719.7717	13	0.3611	1	9.4639	0.1026	0	0.174
W01	2791.7067	2720.769	13	0.3611	1	9.4639	0.1026	0	0.174
W01	2792.7067	2721.7664	13	0.3611	1	9.4639	0.1026	0	0.174
W01	2793.7067	2722.7637		0.5159	1	7.4595	0.0708	0	0.0525
W01	2794.7067	2723.761	13	0.5159	1	7.4595	0.0708	0	0.0525
W01	2795.7067	2724.7584	13		1	7.4595		0	0.0525
W01	2796.7067	2725.7557	13	0.5159	1	7.4595	0.0708	0	0.0525
W01	2797.7067	2726.753	13	0.5159		7.4595	0.0708	0	0.0525
W01	2798.7067	2727.7504	13	0.5899	1	6.6571	0.0873	0	0.1031
W01	2799.7067	2728.7477	13	0.5899	1	6.6571	0.0873	0	0.1031
W01	2800.7067	2729.745	13	0.5899	1	6.6571	0.0873	0	0.1031
W01	2801.7067	2730.7424	13	0.5899	1	6.6571	0.0873	0	0.1031
W01	2802.7067	2731.7397	13	0.5899	1	6.6571	0.0873	0	0.1031
W01	2803.7067	2732.737	13	0.593	1		0.0835	0	0.0895
W01	2804.7067	2733.7344	13	0.593	1		0.0835	0	0.0895
W01	2805.7067	2734.7317	13	0.593	1	6.6258	0.0835	0	0.0895
W01	2806.7067	2735.729	13	0.593	1	6.6258		0	
W01	2807.7067	2736.7263	13	0.593	1	6.6258	0.0835	0	0.0895
W01	2808.7067	2737.7237	13	0.456	1	8.1787	0.0792	0	0.0755
W01	2809.7067	2738.721	13	0.456	1	8.1787	0.0792	0	0.0755
W01	2810.7067	2739.7183	13	0.456	1	8.1787	0.0792	0	0.0755
W01	2811.7067	2740.7157	13	0.456	1	8.1787	0.0792	0	0.0755
W01	2812.7067	2741.713	13	0.456	1	8.1787	0.0792	0	0.0755
W01	2813.7067	2742.7103	13	0.4265	1	8.5584	0.0984	0	0.1521
W01	2814.7067	2743.7076	13	0.4265	1	8.5584	0.0984	0	0.1521
W01	2815.7067	2744.705	13	0.4265		8.5584	0.0984	0	0.1521
W01	2816.7067	2745.7023	13	0.4265	1	8.5584	0.0984	0	0.1521
W01	2817.7067	2746.6996	13	0.4265	1	8.5584	0.0984	0	0.1521
W01	2818.7067	2747.6969	13	0.5464	1	7.1171	0.0806	0	0.0798
W01	2819.7067	2748.6942	13	0.5464	1	7.1171	0.0806	0	0.0798
W01	2820.7067	2749.6916	13	0.5464	1	7.1171	0.0806	0	0.0798
W01	2821.7067	2750.6889		0.5464	1	7.1171	0.0806	0	0.0798
W01	2822.7067	2751.6862	13	0.5464	1	7.1171	0.0806	0	
W01	2823.7067	2752.6835	13	0.5464	1	7.1171	0.0806	0	
W01	2824.7067	2753.6808	13	0.5449	1	7.1342	0.0766	0	0.0676
W01	2825.7067	2754.6782	13	0.5449	1	7.1342	0.0766	0	0.0676
W01	2826.7067	2755.6755	13	0.5449	1	7.1342	0.0766	0	0.0676
W01	2827.7067	2756.6728	13	0.5449	1	7.1342	0.0766	0	0.0676
W01	2828.7067	2757.6701	13	0.5449	1	7.1342	0.0766	0	0.0676
W01	2829.7067	2758.6674	13	0.6178	1	6.3773	0.0974	0	0.1468
W01	2830.7067	2759.6647	13	0.6178	1	6.3773	0.0974	0	0.1468
W01	2831.7067	2760.662	13	0.6178	1	6.3773	0.0974	0	0.1468
W01	2832.7067	2761.6594	13		1	6.3773	0.0974	0	0.1468
W01	2833.7067	2762.6567	13	0.6178	1	6.3773	0.0974	0	0.1468
W01	2834.7067	2763.654	13	0.5473	1		0.0917	0	0.121
W01	2835.7067	2764.6513	13		1	7.1073	0.0917	0	0.121
W01	2836.7067	2765.6486	13	0.5473	1	7.1073	0.0917	0	0.121
W01	2837.7067	2766.6459	13	0.5473	1	7.1073	0.0917	0	
W01	2838.7067	2767.6432	13	0.5473	1	7.1073	0.0917	0	0.121
W01	2839.7067	2768.6405	13	0.2663	1	10.949	0.1309	1	1.8853
W01	2840.7067	2769.6378	13	0.2663	1	10.949	0.1309	1	1.8853
W01	2841.7067	2770.6351	13	0.2663	1	10.949	0.1309	1	1.8853
W01	2842.7067	2771.6325	13	0.2663	1	10.949	0.1309	1	1.8853
W01	2843.7067	2772.6298	13	0.2663	1	10.949	0.1309	1	1.8853
W01	2844.7067	2773.6271		0.1916	1	14.1059	0.1864	1	47.2645
W01	2845.7067	2774.6244	13	0.1916	1	14.1059	0.1864	1	47.2645
W01	2846.7067	2775.6217	13	0.1916	1	14.1059	0.1864	1	47.2645
W01	2847.7067	2776.619	13	0.1916	1	14.1059	0.1864	1	47.2645
W01	2848.7067	2777.6163	13	0.1916	1	14.1059	0.1864	1	47.2645
W01	2849.7067	2778.6136	13	0.3553	1	9.5479	0.1349	0	0.4204
